,y_test,mean_predict,predicted_uncertainty
2771,311800.0,340855.5,25565.727
4067,344700.0,358907.66,25566.684
4104,500001.0,437692.75,25683.031
696,69400.0,112535.29,25687.629
3129,307100.0,311188.56,25710.42
529,500001.0,454472.06,25725.758
3180,500001.0,361216.94,25726.732
762,332800.0,315788.22,25730.39
363,404000.0,358933.22,25774.549
401,470500.0,444534.75,25786.547
3720,412500.0,261725.84,25817.475
543,410400.0,404083.94,25886.148
2023,356000.0,364377.75,25886.488
2143,500001.0,362049.84,25906.746
2810,500001.0,276466.56,26008.922
985,447300.0,389441.0,26044.61
2476,325000.0,276375.22,26058.773
733,331000.0,294087.75,26072.342
2081,346900.0,332316.28,26130.568
3684,303900.0,290994.16,26184.215
1352,349200.0,369950.56,26266.373
60,416700.0,349864.16,26281.441
2556,500001.0,454417.4,26284.414
1593,500001.0,457215.16,26295.58
1082,500001.0,404019.3,26310.96
1675,500001.0,460406.8,26319.342
1116,500001.0,392059.7,26339.87
3253,500001.0,452392.9,26419.201
2985,500001.0,442619.0,26470.564
520,414400.0,396934.3,26492.295
728,262500.0,266678.4,26504.967
4008,406500.0,324596.25,26508.316
1490,350000.0,277847.8,26524.906
1456,500001.0,452112.2,26569.645
837,297200.0,320667.8,26670.98
305,500001.0,375665.22,26684.504
609,500001.0,412806.28,26685.988
3572,444300.0,279295.4,26729.205
566,394000.0,284925.6,26750.844
2821,375000.0,270241.94,26809.049
2019,500001.0,451908.7,26810.309
380,350000.0,346389.5,26922.705
3859,403000.0,355778.28,26935.416
2961,500001.0,458374.75,26971.824
2711,450000.0,292359.0,27024.822
2563,443300.0,344797.72,27111.803
734,500001.0,366936.56,27115.078
1655,500001.0,463669.34,27122.81
1559,500001.0,438012.1,27147.26
802,500001.0,457239.9,27218.322
3045,406800.0,405277.12,27234.361
929,500001.0,403383.25,27266.932
758,500001.0,427627.7,27298.791
1409,500001.0,340232.25,27449.213
293,68600.0,173247.48,27526.264
1440,350400.0,383269.28,27540.037
1496,411200.0,402436.34,27541.27
1476,500001.0,429794.3,27583.248
317,461100.0,279915.25,27600.115
3312,500001.0,454189.6,27639.678
2540,500001.0,423893.3,27705.678
1524,500001.0,456830.1,27744.146
1341,500001.0,335473.2,27755.406
1431,500001.0,461204.2,27808.236
1480,254300.0,280613.4,27814.998
2193,359100.0,281164.66,27827.318
4030,417800.0,391669.66,27891.303
1907,500001.0,434760.66,27899.248
336,435000.0,356149.6,27996.398
2594,500001.0,425303.0,28018.201
29,366100.0,275083.7,28062.723
780,450000.0,370555.9,28065.959
3146,309400.0,259427.88,28118.414
1429,439100.0,454647.7,28180.447
3761,355900.0,314224.06,28183.027
1385,387700.0,377000.0,28226.908
4058,423900.0,436684.25,28290.299
1263,450000.0,224465.16,28347.807
3733,500001.0,422571.2,28391.586
4113,500001.0,377828.84,28393.31
1449,466400.0,402990.34,28491.459
4035,431300.0,422815.0,28505.977
4098,387100.0,368454.88,28528.121
3916,131300.0,406675.56,28533.432
1125,372800.0,406630.06,28614.92
1401,500001.0,462473.6,28618.025
2980,500001.0,469576.3,28634.4
3369,500001.0,458675.4,28649.793
3734,333800.0,356871.16,28783.205
3401,360500.0,294522.0,28799.904
652,335900.0,311927.56,28810.541
966,500001.0,394243.5,28815.88
92,427300.0,341091.2,28816.377
96,500001.0,461225.6,28856.898
1536,500001.0,457644.9,28879.488
1825,500001.0,281350.94,28883.445
4004,500001.0,454474.84,29038.574
2070,418800.0,355435.66,29054.041
1580,500001.0,348603.4,29068.793
2099,433300.0,349202.5,29071.188
49,500001.0,461748.5,29090.082
3826,314800.0,272044.2,29102.03
1005,500001.0,415068.6,29112.184
4068,280400.0,267016.8,29161.475
541,500001.0,466989.7,29245.092
684,500001.0,349595.38,29265.898
3313,500001.0,461864.56,29322.02
2287,500001.0,461466.8,29388.396
2693,500001.0,469381.16,29405.318
3843,384400.0,325553.16,29407.035
1416,500001.0,463301.5,29579.63
2800,500001.0,424723.2,29593.285
1163,500000.0,332781.44,29637.164
1915,500001.0,459690.44,29699.682
890,500001.0,469488.16,29787.457
1487,500001.0,290331.9,29872.059
405,500001.0,278864.3,29941.922
109,423700.0,370813.94,30107.602
2157,500001.0,366022.9,30128.664
3558,500001.0,457375.1,30358.404
1505,473500.0,439475.06,30368.98
3038,500001.0,323629.34,30401.367
3659,358700.0,273182.2,30508.277
2590,500001.0,347466.66,30534.973
1029,268800.0,311186.34,30602.557
2881,500001.0,456119.66,30717.146
2066,500001.0,451839.16,30753.967
3918,500001.0,387620.0,30953.492
4027,455400.0,355345.06,30973.574
3700,500001.0,317016.3,31096.361
1614,394600.0,387615.9,31150.955
2890,500001.0,434144.3,31179.795
1267,500001.0,476192.84,31199.734
2608,386000.0,397453.2,31252.232
2181,500001.0,426537.9,31259.781
2435,500001.0,416913.78,31307.125
1725,500001.0,348407.38,31377.818
2344,500001.0,297663.66,31417.428
1911,500001.0,369666.94,31447.809
268,500001.0,331413.56,31458.488
3809,356100.0,300377.88,31497.582
874,500001.0,340992.6,31555.068
3211,500001.0,473740.3,31604.533
2384,500001.0,458448.3,31625.041
2159,470800.0,353660.22,31638.643
3298,500001.0,471840.7,31750.02
1654,500001.0,471726.1,31776.465
2076,500001.0,258145.47,31833.645
160,500001.0,474457.1,31875.14
1451,500001.0,435748.2,31893.602
287,500001.0,360384.6,31917.32
2950,358800.0,354972.0,31951.775
2352,500001.0,338668.16,32005.25
1074,500001.0,377122.06,32088.775
2844,456200.0,288762.56,32134.01
793,500001.0,478554.34,32317.295
2911,494400.0,360848.9,32319.96
983,500001.0,250579.75,32339.98
3133,425000.0,306899.66,32347.186
570,500001.0,463847.7,32356.47
3568,351700.0,386055.44,32396.85
2282,500001.0,475201.34,32504.566
81,500001.0,302193.9,32511.945
3216,500001.0,443305.2,32521.488
1054,355000.0,271852.7,32616.383
1240,500001.0,303299.0,32794.137
3214,471400.0,350080.66,32842.812
1463,500001.0,427967.2,32858.516
1534,500001.0,471880.4,32897.953
1063,477300.0,300032.2,33051.906
2537,500001.0,336113.44,33141.42
2033,355300.0,366050.56,33154.473
2654,500001.0,276692.56,33293.477
2972,500001.0,349664.8,33314.832
1187,474300.0,443185.7,33347.29
1413,500001.0,473565.7,33411.312
245,322900.0,291317.62,33480.37
930,500001.0,388711.06,33494.887
777,500001.0,478415.75,33522.73
623,364700.0,285124.8,33654.703
3080,500001.0,474818.6,33839.344
2299,479500.0,432211.5,34032.92
1928,424000.0,422362.4,34137.715
1625,340800.0,300439.06,34170.168
547,350000.0,358235.3,34191.207
3130,500001.0,475289.2,34307.855
3978,398300.0,335533.88,34423.688
1971,500001.0,319044.0,34424.598
2124,500001.0,457766.3,34451.18
3090,355300.0,362471.8,34500.836
3059,482700.0,401704.25,34527.215
137,500001.0,305974.25,35020.86
3328,500001.0,353896.97,35224.023
3213,500001.0,464990.6,35317.92
3125,500001.0,311223.1,35637.043
1906,500001.0,470130.3,35655.703
3461,405600.0,302155.06,35872.387
142,353800.0,340546.56,35915.355
1467,500001.0,325537.1,35984.062
304,365900.0,293341.1,36012.598
677,486400.0,341403.6,36104.004
316,500001.0,362300.9,36201.516
1395,175000.0,278979.5,36285.664
3687,365000.0,323658.97,36402.656
3251,500001.0,463398.7,36515.234
2378,500001.0,468794.1,36719.637
518,500001.0,454233.34,36726.62
111,436400.0,291530.25,36781.816
209,500001.0,485159.7,36845.75
3815,500001.0,485091.7,36985.7
2122,500001.0,484756.4,37050.89
4087,500001.0,301819.4,37292.28
429,465700.0,412624.8,37569.438
1484,500001.0,476360.16,37843.09
3019,350000.0,303592.4,38131.84
100,435100.0,343272.2,38610.86
1012,500001.0,299043.06,38890.695
3935,500001.0,478945.16,39163.17
3437,500001.0,390504.28,39431.77
1414,500001.0,441500.06,39881.438
3630,494700.0,408334.3,40414.465
1874,500001.0,489755.6,40469.156
3923,500001.0,491237.94,40928.074
1608,416700.0,444257.8,41328.2
3281,500001.0,357771.72,41443.137
3232,500001.0,395461.5,42445.34
1411,500001.0,332051.56,42598.387
1682,475000.0,386014.94,42803.7
1835,500001.0,384906.6,43269.06
3856,500001.0,392304.66,43287.598
2899,500001.0,379045.38,43362.652
3491,500001.0,330611.9,43693.44
2639,500001.0,390385.16,45789.812
2905,500001.0,400222.66,48269.105
1326,466700.0,397523.34,49475.63
128,500001.0,401991.66,49678.766
